name,player_id,guild_name,guild_id,points,battles
David Borusse 1909,4506836,Die wilden Kämpfer,2555,414845951,75222
Sokrates 130 der Falke,2944071,,,414626631,147826
HerrlicherSiedler,6178128,Romaner,6624,414124184,58502
Legolaster,850801677,KEIN STRESS 🏖,14466,413639915,458809
Henrika.,8466984,Graugans,24606,413434772,38623
Bernator73,6795857,,,412120708,85084
mando13,2907002,TerraX 🇺🇦,8905,411911220,71543
Nostradamus8,7175851,Sachsen Fighters🇺🇦,2198,411309797,63354
Darius 493 der Erbauer,7802492,Handelsgilde,113,411100418,74302
koko91,849254883,Mosel Wein 🍇🍷,24270,410868356,73331
Ein Harry,853153425,Hamburger Hanse,8586,410846036,118993
Schneckenjoe,849787432,Mosel Götter,18118,410731210,74900
Eressar,669670,Force of Nature,21629,410493323,35430
sir sno,10347958,Hinkelstein,21802,410377763,57583
Rapture83,849298962,Hamburger Hanse,8586,410360687,117331
Fionn Mac Cumhaill,852509771,KEIN STRESS 🏖,14466,410203488,124467
headhunter74,2319669,Die Loewen 2.0,24645,409927129,55737
Die Drachenstadt,850254104,FunFighters,3537,409264107,167630
Charles 479 der Stolze,7022739,,,409211995,54400
Ericolos,849894183,Helden der Nacht,25234,408712502,73014
Malogar,851015142,,,408516036,165505
Kampffluff,7931948,,,408083436,149181
FRAWU59,10477723,Ahnungslos,12029,408040836,61971
Risingtrader,6602141,,,407150171,274686
LauraFW4,7367856,🎏 Brule 🏰 🕊,10956,406633766,112690
Nick1313,850465690,Schattenfeuer,24831,406455170,86468
Ulli 25,7993263,ganz alleine,25221,406333127,116751
Der rosarote Pantherr,9977529,Zornroeschen,23905,406000305,237970
Andi 60,850880678,Astra 💫 Australis,20187,405695400,324313
Nermo der Graue,7114095,Asgard,21903,405636517,185843
SirIron87,10172741,,,405522980,203491
Lirandi,850244628,BackupHeros,19225,405417080,48483
rheuma,850017144,der aaschiffdi,25560,405160852,23985
AKIM 1956,3442093,,,404918304,53503
Der grausame Todesengel,8278922,Beamtenmikado,88,404758065,51305
Haggis the Beerkeeper,9662204,,,404126238,86920
Gracia 24,5798062,,,403865324,85107
Misery01,6446320,,,403724608,141286
Artax 84,4066583,,,403563993,75277
JacksonProllo01,3441302,Die Karawane,20,403535980,71637
uta0815,842308,Freigeist,22,402954459,115979
MCFlurry,10579968,Bavaria South,14718,402906580,14908
Henry 117 der Gesegnete,3234791,,,401907680,151442
Victorix von Almata,5280919,Handel & Wandel,4033,401268506,33850
Ara der Blaue,7901888,Die Nordlichter 🇺🇦,10930,401201984,54670
ToLo85,10659523,+++ ohmss +++,8453,401170684,237154
RicketyRick,5965336,Drei Eichen,7039,401169378,152172
Artepchen,8515701,Children of the Dark,10,401024378,218008
DynamischerRiggolo,4815114,für ruhige spieler,10549,400975757,66762
Arkadius 97 der Schöne,2692217,,,400921913,76335
Daphne 534 die Dreiste,5831179,zum Schlafen,3747,400831679,70053
Enia zu Winter,7785066,Freigeist,22,400606128,180762
MDK 95,6535915,,,400593487,70983
xNighthawkx,9583549,,,400563824,76826
1976 sly,7533374,,,400401386,138203
Rosenzauber,851845049,Drachenkluft,23945,399566463,193580
micha0249,849058800,Pause Von Allem,15235,399325361,95271
6of9,7596647,,,399172687,250225
Dnalor01,5543417,Singleplayer United,24941,398959773,171945
Manuel 86 der Wagemutige,2844041,,,398896514,82934
derbeste3,7974052,FunFighters,3537,398724700,265696
Herr von Spitzstein,8753558,Outsiders,343,398676925,243786
Geralt,6695806,TheGods,25414,398153854,73333
Heisenberg23,852309819,Spirit of Herkules,21272,397029557,177982
MrJack0815,850491229,Die Arbeiter,635,396877416,902531
Kastellan,849322056,Die Tavernenhocker,4833,396793276,81326
Hecke01,5862873,Freigeist,22,396415504,66375
langfinger000,4544080,Valburger,3249,396025977,37094
YoungPAPA,10433981,🕊 Quo Vadis 🕊,2017,395968654,49166
Taeubchen,2125095,🕊Gorgonen🕊,4888,395518722,48858
Nero 105 der Erhabene,3323569,Patriots,3052,395421199,99947
Rakapas,8517405,,,395299576,150700
Goofy vom Leithawald,9732203,King+Queens,3262,394796927,44234
Duchesse Lilian,787558,DIE PFLICHTLOSEN,218,394671671,51013
Mikester,8132420,M-O-M,16533,394619768,70516
Waldfee29,852897489,Hamburger Hanse,8586,394525718,178543
Ingolf der schöne,849246852,nur so,3050,394129362,63320
Puratos,850656732,Yggdrasil,10153,393971366,57400
prof. streichholZ,8019022,,,393891168,167465
Major Waldemar,5675954,Die Musketiere,6964,393515109,195569
Tom von der Saar,9872922,,,393429978,121457
Colonia 78,6339344,Die Bewahrer,447,393291375,40609
Onkelandi,849818048,Dragon Riders,159,393128147,272016
Frederike F,4943370,Drei Eichen,7039,393092735,97088
flool,4965310,🐉DragonRocker🏴‍☠️,7226,393077046,141597
Hartkeks,850530780,,,392984363,122047
mastermmm2387,7617936,,,392801313,109376
thecrow2008,4589547,Die Arbeiter,635,392757029,119042
tomtomneu,4730557,für ruhige spieler,10549,392638644,48468
Micha von der Gugge,848891917,Nur Spielen,15660,392106051,82983
Rainer der Freundliche,852440728,Hamburger Hanse,8586,391517202,111040
Bahamut97,852748576,Only Ronin`s,17616,391165337,171399
Emiliathehero,851311054,it's me!,24522,390991012,212215
Quoras,1179483,Only Ronin`s,17616,390973329,95110
Supfly3,3434474,,,390472193,95021
Robert 669 der Gnädige,10055786,Die Loge,17420,390423724,29580
Boadica,3838850,Some times,23449,390338935,63247
Wagner Mike,2477706,Force of Nature,21629,389607382,61889
Neytiri,8784197,,,389209731,86140
Lara die Erhabene,2327846,King+Queens,3262,388021901,113195
KräuterHexe 2.0,9369761,Knights of Asgard,6,387708753,237625
Deju9701,2601041,,,387371765,131788
Ichkann,10064148,Easy Rider,16290,386946053,138338
frostermex65,4774031,,,386535575,62425
Katzengraf,850835582,Kleine Tierschau,20502,386243763,185991
BULLI 1966 der Retter,4447848,🐉DragonRocker🏴‍☠️,7226,385769404,118532
3.Bein,793521,🇺🇦 Friedliche Händ,862,385733814,69213
reini13,8197570,FunFighters,3537,385571810,176657
jarras76,850094157,,,385469300,73094
nujatheown,850197108,BackupHeros,19225,385410112,43125
Spuky 82,8535000,Monty`s Compañeros,9974,385170820,162507
Merlin 2091,851592371,(Just for fun),6733,384419399,111782
steffen k.,849901091,Blechbüchsenarmee,21590,384108866,253014
Cesarrex,9843928,Kommt rein,8038,383591870,61483
WSA1122,849670666,Die Minititanen,7296,383401069,120340
Karlheinz0815,852440948,JEEPer,23200,383100016,84277
Rico224,852965436,,,383082364,145672
Enno-77,3972442,► Die Wilde Jagd ◄,1313,383043349,46419
HUENDSMOH,2323851,für ruhige spieler,10549,382377240,56121
Alter Peter der Kleine,9279111,Dragonis,4798,382030366,88931
Masjaf,9597157,⚔Orden des Nordens⚔,11768,382014496,143324
Michael3376,10428176,😇Engel+Strategen🈲,60,381196190,284273
Brutus--007,849231882,*Just for Fun*,1181,381120145,70618
Konstantin 2579,9775106,,,381062420,82290
Lutsche,9590828,Tartarus,15107,380760492,210325
Accountant,5118614,,,380506057,76998
BadBear,8359570,Die Firm@,3455,379919918,54402
Graf Norman,850495123,Et kütt wie et kütt!,18461,379891054,85756
Thoralfus Maximus 1,10506816,Händler des Glücks,7940,379729342,94707
Inviktus ad torles,3888547,Ruhrpottler,1545,379614986,16852
Brutus der Löwenbändiger,4238123,Helden der Birne,5088,379492521,83647
Siddhy,849773207,Taj 🕌 Mahal,16562,378999892,47910
Andre0,851356181,# Schlangenbrut  #,21918,378990776,88419
Capulett,851861022,Stand by me,13782,378589428,63427
Caretta,8568364,Finnis Feinster,25070,378584977,120889
Wavelab,853049851,🌟Gilead🌟,3165,378375375,96789
Robert von den Bergen,6501252,Art of War,7,378273391,56182
Big Boss 75,4224825,,,378100986,82518
Ivanos,5827365,Dragon Riders,159,377840560,98192
Imperatia,8896041,Verpflichtungslos,15784,377754570,100671
BarbarHenry,5558882,The next level,23539,377706196,31321
Cheenoah,8932254,🌳Wir sind Groot🌳,16619,377352756,29196
Cesar Impereor,10272521,,,377013513,90566
Tawakoni,849326708,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,376712757,236481
Lisa8293,851999913,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,376637060,197054
xxxGOTTxxx,2760155,,,376552817,292279
Daniel der Gute,8468833,Das schwarze Auge,124,376041236,58149
Steve08,10225924,The Flash,15451,375934284,62592
Armin001,8000714,Die Arbeiter,635,375847310,62038
Lord Montfort,9351660,Grafschaft Montfort,23509,375630963,56960
Sgt. Paul,7896290,,,375367132,123742
Frau Irvi,2428982,Force of Nature,21629,375306644,187015
stefan515,7129437,Kommt rein,8038,375276298,58251
MilchZwerg1984,9188702,Bookmap Traders,21940,375086159,96744
Blubdiquak,6377267,,,374779102,78540
Frank1709,10617260,Hamburger Hanse,8586,374513044,74656
ProxyCentauri,849201910,Die Bruderschaft,10326,374471743,364596
axhel,2210142,,,374441792,56868
Susi die Herzliche,849566091,Die Flitzpiepen 🦄,20795,374387155,99832
Zuetzi,849009333,,,374344600,182733
Bere der Düstere,2333994,,,374318572,62854
vipiteno,6596152,Die 4 Musketiere UA,8902,374219055,98799
Anakreon 554 der Zornige,6546802,🥇 Neuaufsteher 🥇,12806,374210909,175656
-goddy-,8978652,,,373107987,371382
ginaalf,9147628,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,372963252,108653
Jove,851444081,,,372741070,152834
Johanna von Altenfils,2056617,DTH just for fun,6840,372438800,80564
Apollonius 4698 der Rote,7455507,Ruhrpottler,1545,371700370,136037
wuselnase2,851851208,Ruhrschiffer,22462,371141990,45239
DUUSER,753595,Looser 2.0,15544,370980479,81753
McGoose,2338607,Only Lonely,20410,370821084,121866
GreatJulz,852288499,,,370713895,183350
Hägar der Gute,853138914,Helden der Birne,5088,370397108,138667
26.August,9512365,Legati Minervae,13956,370376116,71691
Koenig Ludopold,10533458,Toy of Kick,24716,370340627,191758
Leopold 1011 der Falke,851770838,Neu-Drachenfels,11825,370312642,81344
Noldini von ...,6455857,Barbarossa,957,370143562,162590
mil702,851239857,Spassecke,7428,369939157,460077
prinisipella sisi,7360546,🕊 Grenzgänger 🕊,12219,369185310,49518
Toni Romy,4374293,,,369156355,106067
Chaotikus,4908402,Orcas,5300,368084725,41596
OneLast PA,852790347,ρℓαуιηg αηgєℓѕ,92,367892796,126056
SabsiSol,849608222,Frei und Freundlich,11817,367708025,268587
infla1,825980,Barbarossa,957,367487976,215024
Ilmar der Verwunschene,6110938,doorknob,22173,367278399,155814
BULERICUS,2167518,► Die Wilde Jagd ◄,1313,367256615,148875
Brasil1313,8692644,Sommerlund,5152,367168661,40317
CaptainRudi - 1.Kompanie,8618619,Blood Angels,13448,367156968,116206
ruelpsy,7058155,RELIC HUNTERS,2803,366689562,141623
Laetitia die Mächtige,3817505,,,366505945,106774
JustinianIV,10297998,Raetia prima,24185,366466540,70035
Eisadler,9383400,eisadler & friends,23096,366408814,102836
87Hopper,8705177,Rising Crown,3780,366211761,251210
Julia 216 die Weiße,3841432,ρℓαуιηg αηgєℓѕ,92,366014314,223074
Worlds Emperor,5303103,ρℓαуιηg αηgєℓѕ,92,365869975,57983
Dexmann,2348282,👊KALBASA👊,23894,365579182,103668
Saramia,9728895,Die Minititanen,7296,364771980,143220
Scrubber,849104821,Meine Ich-Gilde,16970,364441187,74642
Fallak,852205846,,,364352275,93153
Tom de Fu,7042684,gemütlich,5949,364350999,51924
benji10001,852254661,😇Engel+Strategen🈲,60,364304711,139084
Rudi1969,2332190,Die Handelsgilde,480,364177096,49781
Beglo,8159057,,,364102646,215104
Stressi,849622502,,,364014650,116639
Sevelen16,3194397,,,363854737,127098
Stread,2476359,,,363706614,63990
Reini von Malle 2,2324181,🇺🇦 Nemesis 🇺🇦,3701,363703172,50995
BlackRevange,850390677,GothicGermany,20010,363579769,78386
Der Anderewelcher,4153947,🇺🇦 Friedliche Händ,862,363418610,69601
wibana,5631729,,,363225262,28226
Akinom die Bezwingerin,6209622,Nur,25092,362654984,63274
Cool Man 61,6371785,Ossis und Freunde,17883,362622780,103776
Tacitus 189 der Pfähler,3968845,Ohne Diamanten,3456,362589583,66783
Knight Rider 2.0,6572204,,,362242392,109395
NEO der 6,6094790,Die Flitzpiepen 🦄,20795,362094213,79463
WütenderVogel,5827874,Nurso,533,361995823,26888
Ms. Tudor,8204615,Rising Crown,3780,361823352,227301
Faina,480189,Sternthaler,3240,361803140,27100
BrutusDerPeitscher,4891610,,,361662394,116059
SeBakaHuHu,7264471,Freigeist,22,361380027,54101
Seramis,2341103,Roschar,22372,361273723,53893
Thanos der XI,5040109,,,361217526,208791
Euphemia 911 die Zornige,5993066,,,360876771,81141
truckerfun,9180977,Mucky´s Clan,13220,360510535,51795
Isaac Newtonn,852634323,FunFighters,3537,360408879,197086
Cora die Ungeduldige,7311654,Neu-Drachenfels,11825,360057210,140600
Architektides,848885935,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,359989663,172843
MXBarni,6625935,Teamwork,8384,359883738,42326
Björn V,10266595,Rising Crown,3780,359857504,186541
kjhggff,849411599,Die Tavernenhocker,4833,359283045,59414
Tintoooo,5698679,Die Bruderschaft,10326,359092468,139267
Hawk1978,7281097,Fairy Trade,68,358628917,51479
Moby-Dick,10637269,einfach spielen,16713,358544030,54149
Tyrol 2004,10468409,,,358367480,107498
Donner und Doria,3425595,,,358323588,103648
Tiniken,3918498,Ach nur so,15242,358110638,19402
Eurynome88,7910801,Die 4 Musketiere UA,8902,357779014,78120
Saltwarp,5967387,,,357707394,146989
mayalotta,10235321,+++ ohmss +++,8453,357541028,129037
subsonico,4678949,Hildengilde,4943,357477362,34558
Grodensiedler,5556865,✴ChillOut🔱,20520,357289576,70847
ChrisOliver,849682832,AlpakaPups,16922,356814537,73865
Kriegerprinzessin11,4264714,Insel 2.0,21734,356760541,176825
NagelderWeise,851812985,Taj 🕌 Mahal,16562,356296223,78335
Ferumbras,850662084,Astra 💫 Australis,20187,355847912,395765
Wahli,852590792,Kommune,5397,355332608,133848
Damokles 203 der Weiße,3494112,,,355258293,67742
joegibaer,3139478,MWS,23531,355098320,34826
Die Wilde 13 PR,849425020,Helden der Birne,5088,354259639,287612
Arthur 78 der Mächtige,2593883,Woodys Bierstube,14569,354100472,78736
masche1976,6154816,Die Bewahrer,447,353892604,37282
Diggertyp,4779969,,,353882182,78549
varistor87,1916492,,,353852788,163481
Bully 417,9891485,Insane Guardians,18918,353771562,198957
Fanfan,655440,Teutonen,108,353592821,74011
Nike 748 die Kriegerin,9258726,Elysion,23313,353499211,128092
SohniPlaystation,849793591,Frei und Freundlich,11817,353139433,86722
Pfützentaucher,848951413,Harleywood,20869,352616033,119218
Wolle 1956 original,851387827,Die Arbeiter,635,352338887,149201
Pyyx,5339073,,,351622421,52300
FRANATI,3601639,🇺🇦 Friedliche Händ,862,351447754,39852
Dagathrud,850264086,,,351378334,222334
WeißerLöwe,4588233,,,351307947,145562
Gery007,849152487,die sanftmütigen,1047,350985783,135314
Brandauer,5900013,,,350823292,60695
Peterlospanos,3402029,Die Handelsgilde,480,350771753,26407
kahn67,850392192,CozaNostra,19555,349935967,29369
Wildc4rd17,6588617,🌟GEX🌟,23019,349866799,47847
FreundDerSonne,851696723,Yggdrasil,10153,349835685,310583
Paul von Anhoeck,852170724,Yggdrasil,10153,349718629,141848
NobleEldrich799,8459292,Poolurlaub,21607,349698863,93562
5of9,7607170,,,349547250,225325
trune1,5186349,Freigeist,22,349478576,180949
jangclo,850171096,Die Arbeiter,635,349439451,65040
Uwus,3040280,Bitcoin,9434,349412944,134289
Hot of the Press,8356950,,,349248100,102870
Kleo der Kämpfer,9153775,KEIN STRESS 🏖,14466,348858423,67263
Lunaris22,853013670,Die Tavernenhocker,4833,348827049,141885
Augustus 230 der Weise,3837755,Dragonis,4798,348548986,51148
db the incredible,10285685,Incredibles,15892,348509533,51608
Eastside1106,6892721,,,347952231,99997
Oskar II.,5848907,🐍🐍Königskobra🐍🐍,24671,347806018,195074
Imperator1964,10187871,FunFighters,3537,347751284,145980
aperetivo,7750789,Der Ruhepol,8183,347720215,48712
ZarPeter12,850397870,Goats of Sparta,10522,347621151,214434
werwolf5555,849653053,Der goldene Reiter,23844,347579978,48892
chrbaum,7705429,Freigeist,22,347494770,241641
Bine6607,10522126,🌈 Über den Wolken☁️,24792,347382875,207459
Muffco,850660794,Enterprise,877,347249737,64057
Merlito,850181833,Teamwork,8384,347021028,37779
Sambarina,9187962,💃 S☀️nnentanz🕺,25237,346999482,199033
Hägar der Schmächtige,852015180,Freie Hansestädte,33,346922031,84818
King Lui d. 1,5002337,Die unzerstörbaren,7911,346754153,160464
hahi,851844215,Ruhrschiffer,22462,346652174,26498
Giovanni777,851078127,Dragon Riders,159,346592854,285521
Sensationella,2425403,,,346575510,63780
Eduardo 2,2839537,Jolly Roger,394,346336001,53351
schlaggy,851499339,Black Phönix,17642,346227323,129293
Mohaa,9829088,AoW2,15564,346148785,192667
Eneska,7497481,Woodys Bierstube,14569,346038699,72686
Pepperlino,6497490,Linde,18361,345677413,65282
seeigel,9893399,Insane Guardians,18918,345640613,77014
Morgan Le Troys,3653263,Alte Høg 🕊,18539,345358437,83153
Conan der Barbar 99,4607952,,,345352800,64485
Ichbinsedi,4267884,Fairy Trade,68,345254088,136789
Bigginanamaus,852339777,Biggii,23301,344918996,78818
Metal2,849722634,Jolly Roger,394,344721137,120179
JosephvonTränk,7295722,Fairy Trade,68,344666729,89131
Altgeselle,850575256,Clan der Fischer,9193,344184905,56587
otherman,851897440,Freie Hansestädte,33,343977261,186581
King Lyd,5384270,,,343917375,76933
Kokosnus 7,850097102,Palme 5.0🌴🌴,25687,343865809,142778
Bigmen,9373247,Kelten,13573,343860197,74954
Derkeko,849136830,Fish,24562,343506153,147722
Isi..,8785657,,,343439924,84609
Frieda Froh,9031364,Ancients,12870,343315752,144809
Taugenix der 1,9875862,Spaß am spielen 😎,18891,343266063,127526
schröder7,8933313,Hessian Dragons,109,342830245,165082
Triopoly,8314760,Aus Freude am Spiel,11328,342679261,40002
Icemaan1972,4538333,,,342653063,86674
Low Risk,851015337,,,342197342,206113
Radex410,850323288,Nebenwelten,3983,341834184,241277
Ferdinand der Weise,849687523,Die Loge,17420,341477039,23469
Possi99,4439636,Österreich 🇦🇹,1409,341411251,31794
Norvid,10151450,The Sailors,15232,340765353,23457
Liontooth,2334867,DIE PFLICHTLOSEN,218,340646287,44963
Magic Sunshine,853134205,Rising Crown,3780,340622600,53182
Tomgos,850372690,Ohne Verpflichtungen,14611,340456309,131034
Shaitaka,7932915,Handels Gilde,806,340213132,27787
Anfänger der 2,850480958,Bierbrauer,12818,339618421,40335
Prisca 1254 die Rächerin,849346832,☠️NeverNight☠️,10520,339347493,165762
Pumpin Iron,9032179,,,338838252,81964
